,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
1540,4Y9FbJ8Lk9vENEwGpaBYDVR2L1SNASeKmzDu5SqV88Wj,87Hjq9L9D2QZ941cywhioTFvN18a1xJLEfMrtcWDHop1,,,,,,
1541,HKdJE8bReznq1Qxqd5iZ4nWQGCk62Vo5TpkRD51bpbGp,7afnF1MkAootZGWc7zsMVLpBuve83hGmvAHkfmwgsq5A,0.0,0.0,0.11,0.0006078179625,14.51802633730454,180.9752373022375
1542,756ZsCrNBmLyqXHcaJ1kPvWFDoQZ7DXiLuKw2fD1qNZM,G8NAssP42Htdap2oGMFVb512QoMZstpsQPCcLbhjk1rn,0.0,0.0,199.82,1.9965724200796,14.08721690473823,100.08151870195297
1543,HSTCRPU9LqYLKumBQgrAY8TMNEoAEz4LBrU6BQWgzjMN,45FW23Tco15p38yGNH4wL4w6yyUaEVXEj1QqAuZ7LrkN,,,,,,
1544,6rMz63uVw93VFiekH891QBMe8uoaRnQkj3GbqiWt5pzJ,Eosj1XYi1cFvxXt9wxnci75TAGzzSiFs147ic2LNFgjF,0.0,7.0,8.25,0.2077733703626,-0.1031594836499,39.70672461828165
1545,7ER8UyaZ3MgLAD356caKgL6DrzWwyyQoadH5G3rn2kTP,7MkWTwtB2w1e8ATvnuUs3qmFQrcQfMeKcscbiTQa3Gig,,,,,,
1546,7nd77QJ38RC7yDX52BfTiErMbNx5ZRG7QeZjNs4SJvfG,4DS5QkBvHHnnuoRYop7jaHbnrpvg75w83Jhg3PMvK9KV,,,,,,
1547,3R7KdKBK7FoudsNXUeRuC2AGVFusMhmTYXSGdnA88pJT,C9beggursF9WdLyzunVSoz2Bw6kAxoQpUifPHbo4ybvw,,,,,,
1548,GtRQ6SMzFPtZmNHHx9AYxitaXKBcaCfPtNtoR1NRB1xg,BgwYorpnHR8rqz7r2yPGL8VUmxx8xETojUC7oyoWw3in,,,,,,
1549,UX2mjeZBkJE26NhZFtCKCigYNCZRXkXj7N23xdpE8a8,E6GPUQMPYnX93NyionBoYnr4xM5jf7vwBj8VXgCEzRqb,,,,,,
1550,wxhcAfLUbMzAhJcA7m3CA2BaEutPRrH6yyDfZipbZG7,4rrAzqbDX59BBHgqpkifEMvJNnGcXWmxu4a2j9BKFk4U,0.0,3.0,134.99,1.6822505560504,-1.17163683394177,80.24369468299092
1551,EjKimnnnRxr5khaQGRMFuPZBhX4b1RVjBaUvBcwtYDBP,9ScoEiEiSz7gUYPcNCyWwpSxqRU75PZL22aLEfigT3a2,,,,,,
1552,BTSJkMuXjKLwCcMDtXnrfyYir7EMpcQMhaSGkHXGRK6s,AqJuHPVmLxWrx36suPQGCGzECtMXHzQyncA1iksAKUhG,0.0,0.0,0.05,-0.0003592362641,0.03450319085496,139.18416651299322
1553,F49iRVkBoUFxQhiCBCERWzq3QFJfFsNaPv3UiLEaHt91,7e4nQbxEa4dqkp5G5ZBrea7JcCZN4LLFpTqjS18SB8es,,,,,,
1554,8Ma8Bk6FT7bGPGDk7UodpAsQTJHjypXSkAijzTXcw347,RkSMD21ZBNoH47NSBJYByFysTxRqeBJbb4yVahyRSWi,,,,,,
1555,F4UkzrHpcszAWesUeTyuVge3iqsaae2uoJSN3XMGAFdR,CW7qe97QdWbhioABVHbcqHZcVcniDGZf7T1Xc6v2Rfpn,,,,,,
1556,FznZZjZQtNXuyDZExme59oV6NGoPG91HkTvyQa5PZ2Pz,AgNE94UuHzyEA6RS4LW6AH9D8A8fLLRB6vrQmx1MZPiP,,,,,,
1557,HuAj2TvbKrpRSKrdZ8VLLe8nDXxrsEvqiomM5CnrUeGB,Da2X64LLJH2FNb6iQCjktEEbFyWjWRN66QbxiRWpW8CV,,,,,,
1558,93PL9rxaHst7njTw4Q2kusAWSYpzSLK7ochYWeCRxYFy,6aL8gF1dCCZiyeuqjzqHozJGNTp7KVjogjWUdMrTxm29,,,,,,
1559,BpKiqhGkFp3ALYuMgZEQrkcEgFDitjfjckizkFwUi6Bh,2skgjo6ECdT2H5378Q2m6wht9ydepizmFkhSXbKiaAnH,,,,,,
1560,4XzT9xHcxebnWbgDnXV9YMnbczxHxHSYgeBpMCE2pfqa,FEtJwRjbY7HAo3RQZncr3PkaqPhQzFfm45NC7zUqyP77,,,,,,
1561,4iNTaQfvudmbzXRuoicJHsFo4Pusoq8Dohft99FtJQLY,ATZRJrySscEYviAqaxxKLAsvFUvAG35qHU4Ve36h4KyN,,,,,,
1562,32ChW7bEAs9WmLte52fbSbQc7Ney2VF9xokBdY7MEo42,5SRxzdNLJkDroYbpeUZkmrkTPAoNmz2z14vhPGcCTZLk,,,,,,
1563,8a5q2YqtB7uW7Uh5KR84cRmFGxPGstdPTu2BbKLCaJds,4JX6Ljt6cRK9XXw1TY21dZ4DFDwjLDvW73uUZR2P8Wn5,,,,,,
1564,3bzF88k7u89AwMwJPf9RDazSxTm91hKT858Wkium9Ceu,G9arJuyBds495cVks7q6oNgrjVmyfTZfKK2M69LYsZEV,,,,,,
1565,3YZvyTCJXatoM3pd43qkCMMvUeUpn99zYtQXsvQ835Me,ARj8rfdZCSnavvhKwGf7VYqqdEGaeU7yVSS94tR8aicZ,0.0,0.0,153.05,1.6462042396617,14.45590407639625,92.97145294161814
1566,FzCtU5XMvPEpoyyYgZXPkHMTiCAX2M4QZnqtz9tSbRH4,9h2Cbmb3j55jT648W1hANxFTJuCp8it78MQEF4Qvtfj,,,,,,
1567,24XHZkGAtmHjaqyBZSo7NBgD3T15Xp1k6v6QjvWHM4A3,E9WYxtbHwGg27GAo6FFnmXNjyHiNqsqCBjez1XDmMQkw,,,,,,
1568,E79g2fY8ZzF13357SCGQ4HFBrcAxgG273aYZ3pY9FeQg,FpmwM3HYxUM6CeTXzv28a93z5eUfYkfAVj5dLoNm1PwT,,,,,,
1569,Vir1LAjG9s23E1xNfF4kKr7Wn9y3zq2CFURvhD3kgNQ,J3Rm9e8FeBG6mix71qdpksPaj6ErvnoS7X9p5qMDMSwT,,,,,,
1570,856Avg46j6AQWU1CV3jJarkyjmmcfbtNUuH7uhb5j3pS,B4d2jeqrd56h27XDzcxeCgfD6TCB6M3kRcWXSgWVt8sf,,,,,,
1571,AFZo239G3pF5EMHWMJa77SZbC7KeUr5qxc34gUBBis1J,8djD77wbxqJCCesESU7EgPJsk4tq7KGDi5EQgXon6H49,,,,,,
1572,4UpoAo5a34p1vDcVSAKLwEoAMtyb2DwDxB8nmGbvar3g,C9uqyvAHQsxamhhDoX27NvWB6EbgKZMjFMtMHKU6TKp7,0.0,0.0,22.18,0.1199999568545,1.56282469532031,184.83339978941208
1573,83jUpoEJm9jbHhH7Nmd4ZG5DK6GfqhHMewYghaiHo6WZ,eKa6WDWU7yoXzM5jm376r9YjD6eDU9D6St2fTDWaoVW,,,,,,
1574,AGR9wWSWyCuk9MZmfQwkN4YDDdTSy2kzfQQJPqr7upz5,DzokReALPxdb1n8YXEXWsLXT55eW5ZufPzBTstish7ep,,,,,,
1575,CzimQzmBSRYko667csAXtuFKKsbxL2cE5bUpXsuToGnZ,u7SGWFoYUPnGoVZ8gcWTWb7kuQjHDpRcwQVvqPaecff,,,,,,
1576,4aHovF5oBos8K33pgGN9g8B2aQRMGZH9bSAbtemej45t,EB3DyDLFmRCeKkhDfVcSTsP8S4Aj4dGhS6i7Q6yk8VXW,,,,,,
1577,GPdAeqeXb1UJ56AttcwwY1CyFhRyfptDC4BAX2Tc8MpE,DdYgcyV1T2CDYiQVr4VL9Ym8RdKm93a7SKy8HxuyaoMW,,,,,,
1578,Ancht4NwCRD2UoLHWvSPjqe4kZUG7vdkDWMfho9vGGqy,HUfVSSbgBvGcRGPh52Cpw4p4ksug2nqkcPNKrHyrfng,,,,,,
1579,Dh8aH6RK48wu4fkT9xKw5XL7itxnPDuw3SDwPwvL5sva,9gYrMXAGmGSV4VFjXzYP5WwH2aFpB1TxA6CqpYsosKLv,,,,,,
1580,HBUUvcZejoyAMWSxhVfs9oKPUCKqpH94wyaFeDxRcAY2,bAixe6FSmyCvriPDU59YLdrUjVLQxxphKKwUCfZxK7W,,,,,,
1581,FYAnTBXCiwVT1V4WSmZXv88o8wZrHMEpk5BJ2EkHpgpJ,3Z2m1twUHxmPpL5Bc7QjFNiSUgRRmtu1r4U56kHfGiFV,,,,,,
1582,FqF6mpZ95tqMHLh4n2Rxta2AeX6aZ96MmfDGZnb2iHqD,8SduG4mj5YAKHXUoJxLJcKWYBEW4eyWz7NGKEFKyPCj9,0.0,0.0,4465.37,-50.0001184011751,3.59458281126739,89.30718851847868
1583,4zUk8Wx4gY2ANGtuH5zTzMg9PxsbWrZDXQ7P4A7EskYE,3RiyUS3unBoEjv3NToKZtHrhBY1ZCRsZntEvGCkK4a8x,,,,,,
1584,6QKnS7uP2f7Z53k9kucKxXdjCLGJLJD2sXgbKcVwfAvZ,2FVWb7BNgoGXt2zpk4Q8jgGaauXxy6wTgwbkd16TXzqY,0.0,1.0,8.7,0.0001703703454,4190.002131815678,51065.224875690124
1585,EdEAnDujxBwoxX1wdMnFNWAbxv7SzhHv8F2z6dtUtT7M,69MG5oJ1EhRXG1NqiNu3H8dUyAzbJQBmkCGbBnVF8CmQ,0.0,0.0,36.8,0.3620866697191,14.10176624234236,101.63312565068674
1586,EdEAnDujxBwoxX1wdMnFNWAbxv7SzhHv8F2z6dtUtT7M,69MG5oJ1EhRXG1NqiNu3H8dUyAzbJQBmkCGbBnVF8CmQ,1.0,1.0,9.4,0.0002169152601,9103.938718634992,43334.894906271285
1587,EdEAnDujxBwoxX1wdMnFNWAbxv7SzhHv8F2z6dtUtT7M,69MG5oJ1EhRXG1NqiNu3H8dUyAzbJQBmkCGbBnVF8CmQ,2.0,2.0,9.4,0.0031042136494,418.0792941379707,3028.1420873904362
1588,2PLHSQCamNCut1AF4FMhGGbqGbUxhYpNHyeTBgXDVvm6,DvZ8JsMBM9SyqCNKReKaxnEXEvMNZ3dpPmnQYuKoNQM6,,,,,,
1589,8BAQFGnbhJQaLATM6x4qaNoAQWkUmPJK8tiunKZWXcjR,G6nJz3arevzKpS3nHnkVsV8xeL2VKc1ZHes2kLp4F5cT,,,,,,
1590,ET9febRJiW197DYMaJbgk3kWsAeFv5f4peQ4vFCVppK6,F2AU2PjaSmHxWWhkz8XxMggkCMWbMVgawt89tSnYS6RL,0.0,11.0,1579.4,35.9053555781261,0.08098161209586,43.98786683962507
1591,6ZDxrHW4LmjTNSb1G8Cr6Mu2pHLudDiueYvG8bDXLMUM,Ex5ERqXjQefrKyhSakUNLddCKiE7sZvQnt3zxjkniv9J,,,,,,
1592,87kV7Bg9VhaPBssZGVnd1V9npMbXBHd8C2pECW5MhDyn,LLCZYbfwkZFowwcwkY6RedUynbEwRU7UmJGDSHpp7P3,,,,,,
1593,7EQ1EpoxtFDoYqorBX8xnSCZHtqLUNFikH8ghS9KTXYX,Ciy2BQNjykJ9z6WLb4BzXoGpJsXGr15bnVTo7GqQSDfu,,,,,,
1594,25f46tstztWvPYjAKWjjSYbKRK15RRZZtUCzK4W77hn3,35Gf9ALRBB9y4NTgvjQpVpnneuFbad71iriHWd6ZLhk8,,,,,,
1595,5qxQvw4H3bbz2hebgt5vqEqANN1u96dsDVXUw1nGH21y,HqYTrtcvEwiJ7d5SsDEm36v6EC4shj2aXwJ7cUsfAP7t,0.0,1.0,14.52,0.0003328100944,5335.217887847705,43628.48436486607
1596,7QjpYFUFhh1njvaevNzwr58ULBrvepXNGZ4LY9YzbKKn,GRve31SsUSCKaBMxgnLDfjWkp3cg6vB7NAZddTxgwmPS,,,,,,
1597,CGN946SSNXer9MRV1q6VJ8JvHhab6LeQhSCvkDCdQ3CA,97X7H5kDhNwdSWgfBP1QFUwHG6ki3XrAbxTWgDHr8vj4,,,,,,
1598,5CNqdS8GHzGLFhkqeihvxEhxEHXCNJq49WDwXPfeDtx2,BbSrfhLw7F4xT3XMGSmJyLdx7bvhyrtXuFV9Bgx1zqv8,,,,,,
1599,32dMLNjnC9uqHU8hXEsuRb3incAKkBEJNm2uHkKweNMs,8CzXrg1YZ9XYqyMtDKtz9GU4fMhZiprbJDJGZerdmHeV,0.0,0.0,2211.6,-25.0,3.84535681571726,88.464
1600,5oFZqBqqVBgYUcXc5QditZciHBxk7rQF3QFarTQf6Mo8,DjmuhRz1Xhfsb1UuinsWLTBRW2TkU4WGDH7RFhWZ1nkz,,,,,,
1601,9HQWc8hpC5EMQXUcQPU6aHbUxJdJfuwNB3kR37jjz1kg,FzFiRffgNTTpre3exEn8kEwoZa4kSw36VJk2Kou2YoiW,,,,,,
1602,CLUi9rvU9NTi7h4sNwqfr8aqChyGDbVJA1aKvKMWQv2r,9ancY5Fso8pUktKpRj3qc1YPQA6thy5n4f7uvNnsqMWR,0.0,2.0,3506.56,1.2072230818557,460.83771854410367,2904.6495653560914
1603,DKRgy3CGL6WcDU3c9hFq3iTs5SM8iZKB4w93HXCDp9iP,Ap1LDkmRLdVBCGZ8vqmUxRjjRoUwFFLEPRW4pXWuGqXY,,,,,,
1604,2TfQs2293ab2JwCM7GZM2yqsptAtBK5HafCevEP1tHv2,C8om6ANUmBosmbbSDXzouHsJBNYBA4VqTbGTxqcwDhrm,,,,,,
1605,C75Kami1sSnsG6gGDqhBWp8WSDYzgfzwqchKVrbXHoRd,BuhEYpvrWV1y18jZoY8Hgfyf2pj3nqYXvmPefvBVzk41,,,,,,
1606,8fEx56PjuPAP61CBnrsnnnQnZmt8cw6KVjhYDK1mWJzP,2kqN3TbCDgM4x8XfZvKgqJvDAHqvZxtT89NcfmQSQa5b,,,,,,
1607,D2JcnMQNPy21UGPSKgX54tqaw4CxKV9EQpFj7AaZDZF6,3Tir2PQtohuh4shEj8rCJJ5ot31e3csV7rEtRiWSuiac,,,,,,
1608,4WpnsRxHCa6otVejSq7nuvJm2ffjt1x923Wkc7MNG3Le,DyfUQ9MFK9RYB4vS4otgucjpsAj71bnJtndYjp6B7xZY,0.0,2.0,591.18,0.15524175034,201.5755093676731,3808.125061107836
1609,3fLf84SLhkmpGHC1TE4EzxTxVr1Tm3d7CGVzQGkSToAN,Evoi8x5p4eTa5xW8iek55NDpgSqCK2SLydpwU8W8U7ko,,,,,,
1610,3uVLMZVxkThM8f7xHxjjpvVMgz2KXj5YGjh1R3v1PoX9,DQJ8Q8UwFe2W8SDKkGsZbfb7ma1fjkXMDfi8xtNrwM9d,,,,,,
1611,BV4WNwxw8g7iKED8YuzKyd611LG9g9e4XLDkoHKDyKjT,HLctWkASgdUBgcpX2DKjHCvHhvJECmjifgu73ojj8WFr,,,,,,
1612,AEok7BDeZd6WntLtbyvJ9B6yrZCZCHusDyUhQKKHjHXB,3FtjE7o6Mbhf4hRGgK17N51oxMuDuqzjeZHwC27TB3r2,,,,,,
1613,24Y8Jo5YJvSJSBDeP4niQ64eQip91hWc79y6Dud5h9H4,3xcECQdYdRZrdF5zXRin4JCNiWS1EzKJ6MKd5Ldm6iy5,,,,,,
1614,DBTPKBT8BK28Var43CrQmKNpptVdfgaRtsEtMFN7pHL6,6ktvB9ZVKXFTbUF1RSTXZQd3P13b3MC9qbauAMf7F8DN,,,,,,
1615,AWsWXLcBJc52dLH73mfMCSUCJgkoB433axekLnSjsrwG,G7ycFguAiEP6t7xKgLyfuEuqSxvLBJ61Meyg11FiLT6r,,,,,,
1616,7YPu7ZeSTAJmk39NKw6RT7D19M33FfVUJzZicsYMUb39,7nChrpUnnhrbLshCeC48PcVXwrs4bT81ggkmCYbqyLBx,,,,,,
1617,4Af3eYGQqU9c4Sh1Ts9ik5ZU22wXQFVEYwCF5mxBAEXi,12Nms4fajhubPskzmMEmLBPe122f35YV3HkNzXu2ubW1,,,,,,
1618,HykfizPepGsV2hnjnCWhLtP11BKLhVCwQeAqYxh71C5j,7echk6PiVw5tazHpNGTfN3osE2ckMSX34za12wGvuQVE,,,,,,
1619,DA6FJWbp3nN3nxoYZFa2DZ33fmyGnk7RtmLA6Q7JKjvm,DdmRrknJUS7kdLJZNQJ4Qr7pbBL3mYjmKfq3wJ1ocoms,,,,,,
1620,Ba8ZrqYQnQzunCZ51TVpusjJnvKy3KRFBWPknqgbLxzb,AwXrXb2y1NEguJWMiUPYKj4wurC36GeKMxAfGVdEN9mJ,,,,,,
1621,HRGnH4CkiqmVHK5RrMq1BA1cwwNbeFBsZXJET3p8PAyd,86XvsR1kAADaHvDw3C2nkZ6mknry8bw16iUKaB853Ucz,,,,,,
1622,EhnEfFxMKgzarJWiLuSKfwAftWRP6h6b8mGghdR8DeeL,H4e8kNFu4wPHMzxBFcX7VvheAs9xMw9wc8gRDzWHySfB,,,,,,
1623,DikG4R2o2PCVvca3woJkegKXuse4eTW1w4NRmmkRrNFT,8eGdhEsJEnQbFxmRaqFsjQJ2knCQ2eFV89xtnN5iTm9j,,,,,,
1624,FSkB3eq5yG94mVBVFNscfZnp7NpfH9i3WSZJ9wK15XY2,6F88KCD6XsFGL3VAQzDefLZWMcSNrzNFC4Yor13r6jcy,,,,,,
1625,EArgZqPPqorqzkXAJCTehZpCUmDTb2yKNkC7tG8PRb1q,4tBuc35dXFpqDwT8DvgX5kVUfSNUhuVctfA4Q1RtHgJC,,,,,,
1626,27rhJP5WxcEc5PNi26qj4wwM6qpfrT4FCMUaAMEiiQaw,54Ce8KXTRZJZtNCfAYmtNredeWc4tqkvqLpHbs8oSRhh,0.0,0.0,30.0,0.162308310284,1.56899839072864,184.83341948115478
1627,D2Tqv1JPng6nVSPoezm4YNLRCZgHkQfnNUEv12gnF7B1,48CjwcXuKCqTnTCp2cXipTa5u5dL6UajCWa3Kz6mKtuT,,,,,,
1628,3fmYXzMDKiZSuwCHarCrr8SH1hNZ4iUjwFh4VSbkMQUC,BCe78U3hN8fkCcFDHEKd4eUaWmeWUCe8euedmm6FB3tw,,,,,,
1629,FwJyRoFwbyybAKJB5ZHZPHZKaB9bL8cRnpk5yWv45mPe,HetoQhgb3LD3DAYdmkHtEV3Fr5aLADVhAJBW5czkWFbX,,,,,,
1630,HT38JD6H85Tr7cTXW9TRwkTwCcDhTEd91HaiywvRp62G,49SEzRM3irKTnUAstkNkE431ryPpEbizsztb1KBHSLkM,0.0,0.0,36.8,0.3709659090376,14.10232457036736,99.20049013525407
1631,HT38JD6H85Tr7cTXW9TRwkTwCcDhTEd91HaiywvRp62G,49SEzRM3irKTnUAstkNkE431ryPpEbizsztb1KBHSLkM,1.0,1.0,9.4,0.0002188997026,9103.499795004262,42942.040982014565
1632,HT38JD6H85Tr7cTXW9TRwkTwCcDhTEd91HaiywvRp62G,49SEzRM3irKTnUAstkNkE431ryPpEbizsztb1KBHSLkM,2.0,2.0,9.4,0.0031568646559,418.02076664045825,2977.637949232932
1633,DnWF3za3LLTRkaRowezqm3FNuF3wY2DePdirkKYoPqu2,3eFzY1hn5KmHY4q9RH8a81HKCDEQEZP87Lw7bgjBZ7W1,,,,,,
1634,CWwdDJwaANyXrcfCkjmT9tzcbx3wMNQ7tRZ5XL3qzW7Q,65DRqrxKS3u72pP7ke9f83qCoqZGFVb7kjyTJVNUpebH,,,,,,
1635,3Cdy8QmuBh7WvRxz18qAs1XVUU97ppqCyTS54huxGn2c,5rZTX6W9vTLL7uYzw8KWwY4zttCSQQTubfRn27QG7tBU,,,,,,
1636,6qfiKN8J6F4huQj1N4SCzRQNu9GaFM8f9EimmvcAWyBN,77SY8DKBnCtQ6yC8syF8JckfALWX28ysZvLBqAxUCsPH,0.0,1.0,19600.96,-0.4270319744755,3770.9950044018356,45900.450485176865
1637,7XweMFZCuUxsyf6s5eBF1mGVdSu4jsSzszf8FhfvAiUx,F33PDe6paMASxdc4wxe6ahCxjSGYpm51ZMqGMuDDf4QE,,,,,,
1638,3QVFSMvf1bXibm9T6oXkSFpHXKJzFtxWXBKmX33ZCRZ4,4zTmX2ycyYNTj21fjQ3SJNuELu8yfsNdukgwtm6jnrWs,,,,,,
1639,ECkbRpa12FX3U2DTXo7TGHGporZqgwiEWFBYtNRKyZPj,DWxaJyQtcBLV1WfaJR2gVo8sWQJJxsZg5feRZzPUhMU,,,,,,
1640,H6JaYfFZkRk6iSJrA4nVeuFpMVQtVwQZHVgK1TyaupTE,6rb3fRVWJ5cSzFcmuC1YwdrNxiNctvboDF7HwsfyGoCA,,,,,,
1641,5SdFQvnfXmjKgw8jRULotQzp56Np2VHx5Xq8BuP5XTMa,9hUzqLnxa2ZBwvVhZHy8xV42G2uLnptZc1GFZ61M9wWa,,,,,,
1642,DaG9ZGyew1PfJLEynBofpoqsHfGtB59Ud3b2XGQ7Fdgx,65wCKiXso8phMdXMd7jRYPcSZrvFR388gY5PZZ12Xvg1,,,,,,
1643,FoNPmtPYRyFbkgNiFEXGY8jVrN8muG8reJ8NgnFKje8q,8xw6Heho4AMxMxyaEZS4P7w97rSzJP2b1rzPtvpjM6JL,,,,,,
1644,CCJ6yc5dcyChj35hzJ6xM8s3EUrWcGWijHBR2tC4ZoQB,8bKdVBoDYrZx4k7uxBLNJzYAxAUDH4heqPtpKA5vSZud,,,,,,
1645,A3xxYL62o5qd2REDCvnKBaPomkmx1Z92Ete6wWpSupsS,GgeE65NssrjeQo2oh9sd5mjjyGNSaxvjMhRmCdQzn769,,,,,,
1646,C3mN1MMS1Wfzhov2wbqpzLBp7oYzD2Tdiy6yHkKwnHBm,Hfe3ASthzEDQX8G38c1W85yF9UY8ivhUhb81LvyTur7b,,,,,,
1647,3P4LmjcgrNHv36ddHVumW6aNhoNnMevyoLEq7AzVw5fs,14NpJDHWsRgEFmB9JEN6esnzWPn9i7VJUkgpFp93MCth,,,,,,
1648,EHnk1Lw1gZnqrqp1NowF8MErxKJrZ3jBppPTDvCPjJAd,F3ao34W7JVUPvStgSf8V6ZwtCxbYeX59yB9igNLdAnH1,,,,,,
1649,CFs8x1u85uJ6D7btNQjPRdNXzqk7yupcqtrecmKawds5,HfpTEHKeRqK4VfQjy3r6vuJGywvsEsxFdyecfTakR8cV,,,,,,
1650,AhUKdVt6jf8L2p5DbxkYPMAZUFqpz1uKBgPMUBJqEcnz,Cgga7cjzsiecXRFLLf4jnEaGGwzr6qroh36G7kz3tV2t,0.0,9.0,11.07,10.7918759943938,0.00273272985813,1.025771608731483
1651,ENV7LkobTaBFzTNRuoY459dbsELkWEJeFnvEHKyUbko5,2x4PDXvvPi1iTSyeQhonPkcTsYhX2AkbEYpumx5nLDEn,,,,,,
1652,A12AiKWDEn75gbcu7sTMUtkZkQtvmoDVPySi2FHNUTjg,EUHKbsnoWYDeXaJYH78nYwvWJ8bEmRtkhQWW2GFZxRnm,,,,,,
1653,GfqhGC9dNszd5BWz6QhXhzKiAmCQD35g6Pp315pic6bP,7qK3RYJkTXeaGe8SKrSNMZF6wTYwLb7CyETiWEuUD7E7,,,,,,
1654,2NJacBB2x2KDbj1EFWTBzGAGUFYNDruCkZtu2uPDQYGw,B3vVEVbztgmcYFJ6WASo9bUBjezhRDCybRC8eWp3SF5y,,,,,,
1655,CW8oA8sHyvfyLxnSPEVqTpeKedmUiZWYz4c1HRCFZKiL,Ajysd1ZQBvYqxAZoBNdsh2NESSwNPZVWTrcuZD4EWCny,,,,,,
1656,HoeDZz2cJjdA36Eb4iwLC7PqbTA2PsgmjpE2LBXfAJir,Nx1w3FK7KcJJzpV7ZAhted8Hog7AcnBGZyremxjNDdY,,,,,,
1657,8Sh47c3vqnxhWKbihp3aGFM4JKnt5RNA1eFAwY2s5Tmc,DDeqJ4MdWRguKLdo6E1ZjyyrdzyxFASGqftxvtTM8NiJ,,,,,,
1658,6Hw8MyARf3SGXJLtwHVRf5GNk7R29Dom1rf37WCfmfc,4AeogSTTBt2ykhP2oHva6WthaDBnSKFJPefs6dtpvLv9,,,,,,
1659,CMDmLrtLDs3AytntRG421CMroRk7qL2EKzVktLGUZsqW,5WaTZVi4tPPHZ8he8xWoXpLd5Yva6wVcmfxu8iXGNku,,,,,,
1660,BgoNLLzaG9FUSK56sZMAgpSHCmEubsfFGusYu4uo99N6,6nUfPREKAh67aBqpLzMTudQRGD1HjFEZV1LM2NexZFez,,,,,,
1661,CCiFpqHbGoCdE3N5azr3XA1b1UnpYuQ4MA64RozSyFf4,9K6VGoBzTmn6VwcedSYKuA2uH9C5W6Vg5JNCX53cBPpD,,,,,,
1662,9RfEerGXRtyFnuFKNY4g2untApvdA8QhEx7zuKZJkPMR,7JunSkaZnHJxHaPZiTDSVGCFbs2VomBh7iwPXcdm6pqp,,,,,,
1663,83ZURZhx4ANaZEdEUXJGxCsouzDCDR2orge4WFLHN2a9,8w7FZGapM9uKiYPw1BH9B4Bnip1fq27PAb5gcm3dJP1N,,,,,,
1664,6p4tXR53gCmvnLNoPpQmQ6gp2hkCfxSosYV6ct6rg3hP,EkC4z5hqnSc92gLPjxW3jc6LkgiYWgUMFwhhuMa47HRj,0.0,2.0,9.9,0.0032734106441,418.1459765084332,3024.3684879084067
1665,6p4tXR53gCmvnLNoPpQmQ6gp2hkCfxSosYV6ct6rg3hP,EkC4z5hqnSc92gLPjxW3jc6LkgiYWgUMFwhhuMa47HRj,1.0,1.0,0.16,3.7787732e-06,9104.522209825536,42341.784365359636
1666,6p4tXR53gCmvnLNoPpQmQ6gp2hkCfxSosYV6ct6rg3hP,EkC4z5hqnSc92gLPjxW3jc6LkgiYWgUMFwhhuMa47HRj,2.0,0.0,39.8,0.3909516593089,14.1012318667757,101.80286757282462
1667,8oTLHaV2XzbKXNWRuUjCfHjUn61Pw93LYK14m9q2VDpZ,ymyzGH4Qc7HH5PbKpVphCbsQgLLXyGkPcXamQJuNj5C,0.0,0.0,0.0,2.34264999e-05,14.5326414775337,0.0
1668,BRn8XZXNr47QntFs4mrNYp92rpjbKBD5qgH3kEJzro2P,4QJ5ERFTpAJyAoo5k955bCLb7GaBKwgf9oSNkzEogeW5,,,,,,
1669,GVXZ6ditk4q5vNc78peLhubhSzgHR6GtckCR3UpgMA6c,J8srDJ2oYuZGSqiDDcRBLyFGDGGngK8TUPGF9xAZWTpW,,,,,,
1670,279EF7hJKmYDsugHEebjHmhd7rK2MHrYvRWyaDBwyiGY,DHbwAXtEh1bDhaDicGoPTDB91mLQEwgfSMbC1ie98Xey,,,,,,
1671,3oFe9akZDuVjGRskBM4dRcKURvKb8dDCEUCpVRjEJXE3,5DPA73ttq5erNRC7Wdy4bzC1TJy92ugiMB5wuLEKUjer,,,,,,
1672,4jFLx9XP17ChGvYRpBCRpg52R2WCkTzcXNRiq1whPkN1,2SmRZ3zfreTkegAVMozRYtf2XuaNge8WD4CATtQ69c1x,,,,,,
1673,2ezoMqjtrCVUfQW17LNmP7gtVA1ufcptBd8ESBeZ4gKJ,BrJSJBW6s6vyPK78FSLTopFgGM8MijGgaXWdUMVMPnxH,,,,,,
1674,8EshvZgShThz3kCZmyaFVcpekztR5KeH98Ryp5thUJgk,6NWqMF1nVHXcuxfxGPpvcDKXv28adw1B6nmbDqKKvJN6,,,,,,
1675,5yRDAVi9ewNntV1VfUhjB1NVTsCD2BSR9xMYfx7V9Rtt,PTzyFcNyrQGEaoyGD989WmQZEgmo3eh47C2WdYopSqd,,,,,,
1676,EcW4Vnwj4zZybJbMB8sTxcBHBEYdPmNfoJHed1wnJ5hN,2Tmv22fjkPt9hWrtNEFYECdx2HUK1pWN9b2UDNB8BqGq,,,,,,
1677,EMEMAq89MiBe1N6TZC7jWPHjp8H1tJJqzhReAJUvfkDW,HaTSyZC24GBLMHCaFszGcg91tnyFFjLCNe9UDiU33G5P,,,,,,
